name,id,code,state_id:id,country_id:id
Baberu,setu_pharma_city_byqnml_up,BYQNML_UP,base.state_in_up,base.in
Babina,setu_pharma_city_bhgwr_up,BHGWR_UP,base.state_in_up,base.in
Babrala,setu_pharma_city_bnrmyq_up,BNRMYQ_UP,base.state_in_up,base.in
Babugarh,setu_pharma_city_banycj_up,BANYCJ_UP,base.state_in_up,base.in
Bachhraon,setu_pharma_city_bagqkz_up,BAGQKZ_UP,base.state_in_up,base.in
Bachhrawan,setu_pharma_city_bakmhg_up,BAKMHG_UP,base.state_in_up,base.in
Bad,setu_pharma_city_xbjb_up,XBJB_UP,base.state_in_up,base.in
Baghpat,setu_pharma_city_barwc_up,BARWC_UP,base.state_in_up,base.in
Bah,setu_pharma_city_ietk_up,IETK_UP,base.state_in_up,base.in
Bahadurganj,setu_pharma_city_bagxazz_up,BAGXAZZ_UP,base.state_in_up,base.in
Baheri,setu_pharma_city_bkrqk_up,BKRQK_UP,base.state_in_up,base.in
Bahjoi,setu_pharma_city_bzygr_up,BZYGR_UP,base.state_in_up,base.in
Bahraich,setu_pharma_city_bajrzr_up,BAJRZR_UP,base.state_in_up,base.in
Bahsuma,setu_pharma_city_bknwm_up,BKNWM_UP,base.state_in_up,base.in
Bahuwa,setu_pharma_city_bjsyqj_up,BJSYQJ_UP,base.state_in_up,base.in
Bajna,setu_pharma_city_bmyqw_up,BMYQW_UP,base.state_in_up,base.in
Bakewar,setu_pharma_city_bmgtm_up,BMGTM_UP,base.state_in_up,base.in
Bakiabad,setu_pharma_city_baezwk_up,BAEZWK_UP,base.state_in_up,base.in
Baldeo,setu_pharma_city_bbjmq_up,BBJMQ_UP,base.state_in_up,base.in
Ballia,setu_pharma_city_bwqyh_up,BWQYH_UP,base.state_in_up,base.in
Balrampur,setu_pharma_city_basrcr_up,BASRCR_UP,base.state_in_up,base.in
Banat,setu_pharma_city_bxtnh_up,BXTNH_UP,base.state_in_up,base.in
Banda,setu_pharma_city_bcwxn_up,BCWXN_UP,base.state_in_up,base.in
Bangarmau,setu_pharma_city_bamkgm_up,BAMKGM_UP,base.state_in_up,base.in
Banki,setu_pharma_city_bcyqxy_up,BCYQXY_UP,base.state_in_up,base.in
Bansdih,setu_pharma_city_bsthm_up,BSTHM_UP,base.state_in_up,base.in
Bansgaon,setu_pharma_city_banklc_up,BANKLC_UP,base.state_in_up,base.in
Bansi,setu_pharma_city_bgkhn_up,BGKHN_UP,base.state_in_up,base.in
Baragaon,setu_pharma_city_baxbqt_up,BAXBQT_UP,base.state_in_up,base.in
Baragaon,setu_pharma_city_basqqh_up,BASQQH_UP,base.state_in_up,base.in
Baraut,setu_pharma_city_bbxnb_up,BBXNB_UP,base.state_in_up,base.in
Bareilly,setu_pharma_city_balnwc_up,BALNWC_UP,base.state_in_up,base.in
Bareilly,setu_pharma_city_bahbbq_up,BAHBBQ_UP,base.state_in_up,base.in
Barhalganj,setu_pharma_city_baitryq_up,BAITRYQ_UP,base.state_in_up,base.in
Barhani Bazar,setu_pharma_city_bartsqr_up,BARTSQR_UP,base.state_in_up,base.in
Barkhera,setu_pharma_city_baayxq_up,BAAYXQ_UP,base.state_in_up,base.in
Barsana,setu_pharma_city_bsxcq_up,BSXCQ_UP,base.state_in_up,base.in
Barua Sagar,setu_pharma_city_barkjt_up,BARKJT_UP,base.state_in_up,base.in
Barwar,setu_pharma_city_byqeth_up,BYQETH_UP,base.state_in_up,base.in
Basti,setu_pharma_city_bccjb_up,BCCJB_UP,base.state_in_up,base.in
Begumabad Budhana,setu_pharma_city_begulxtz_up,BEGULXTZ_UP,base.state_in_up,base.in
Behta Hajipur,setu_pharma_city_behntnc_up,BEHNTNC_UP,base.state_in_up,base.in
Bela Pratapgarh,setu_pharma_city_belgcne_up,BELGCNE_UP,base.state_in_up,base.in
Belthara Road,setu_pharma_city_belwxkyq_up,BELWXKYQ_UP,base.state_in_up,base.in
Beniganj,setu_pharma_city_bezyqmy_up,BEZYQMY_UP,base.state_in_up,base.in
Beswan,setu_pharma_city_bqlnx_up,BQLNX_UP,base.state_in_up,base.in
Bewar,setu_pharma_city_bnlyqq_up,BNLYQQ_UP,base.state_in_up,base.in
Bhadarsa,setu_pharma_city_bhrrbg_up,BHRRBG_UP,base.state_in_up,base.in
Bhadohi,setu_pharma_city_breyj_up,BREYJ_UP,base.state_in_up,base.in
Bhagwant Nagar,setu_pharma_city_bhaorwt_up,BHAORWT_UP,base.state_in_up,base.in
Bharatganj,setu_pharma_city_bhxmlk_up,BHXMLK_UP,base.state_in_up,base.in
Bhargain,setu_pharma_city_bheswn_up,BHESWN_UP,base.state_in_up,base.in
Bharthana,setu_pharma_city_bhnrhj_up,BHNRHJ_UP,base.state_in_up,base.in
Bharuhana,setu_pharma_city_bhxahmt_up,BHXAHMT_UP,base.state_in_up,base.in
Bharwari,setu_pharma_city_bhoyqjy_up,BHOYQJY_UP,base.state_in_up,base.in
Bhatni Bazar,setu_pharma_city_bhjrwr_up,BHJRWR_UP,base.state_in_up,base.in
Bhatpar Rani,setu_pharma_city_bhrbhq_up,BHRBHQ_UP,base.state_in_up,base.in
Bhawan Bahadur Nagar,setu_pharma_city_bhawcxakx_up,BHAWCXAKX_UP,base.state_in_up,base.in
Bhinga,setu_pharma_city_bbhxayq_up,BBHXAYQ_UP,base.state_in_up,base.in
Bhogaon,setu_pharma_city_bogcq_up,BOGCQ_UP,base.state_in_up,base.in
Bhojpur Dharampur,setu_pharma_city_bhojyqwyy_up,BHOJYQWYY_UP,base.state_in_up,base.in
Bhokarhedi,setu_pharma_city_bhrxnc_up,BHRXNC_UP,base.state_in_up,base.in
Bhulepur,setu_pharma_city_bhwlyqc_up,BHWLYQC_UP,base.state_in_up,base.in
Bidhuna,setu_pharma_city_bzjeh_up,BZJEH_UP,base.state_in_up,base.in
Bighapur,setu_pharma_city_bihbwz_up,BIHBWZ_UP,base.state_in_up,base.in
Bijnor,setu_pharma_city_bgmyqy_up,BGMYQY_UP,base.state_in_up,base.in
Bijpur,setu_pharma_city_buqzj_up,BUQZJ_UP,base.state_in_up,base.in
Bikapur,setu_pharma_city_bksrc_up,BKSRC_UP,base.state_in_up,base.in
Bilari,setu_pharma_city_bhbky_up,BHBKY_UP,base.state_in_up,base.in
Bilariaganj,setu_pharma_city_bijxazy_up,BIJXAZY_UP,base.state_in_up,base.in
Bilaspur,setu_pharma_city_biltht_up,BILTHT_UP,base.state_in_up,base.in
Bilaspur,setu_pharma_city_bighzb_up,BIGHZB_UP,base.state_in_up,base.in
Bilgram,setu_pharma_city_bjrtw_up,BJRTW_UP,base.state_in_up,base.in
Bilhaur,setu_pharma_city_bikxw_up,BIKXW_UP,base.state_in_up,base.in
Bilram,setu_pharma_city_bajmw_up,BAJMW_UP,base.state_in_up,base.in
Bilsanda,setu_pharma_city_biwemt_up,BIWEMT_UP,base.state_in_up,base.in
Bilsi,setu_pharma_city_brgne_up,BRGNE_UP,base.state_in_up,base.in
Bindki,setu_pharma_city_bxalmxa_up,BXALMXA_UP,base.state_in_up,base.in
Bisalpur,setu_pharma_city_bicxabt_up,BICXABT_UP,base.state_in_up,base.in
Bisanda Buzurg,setu_pharma_city_biskrtg_up,BISKRTG_UP,base.state_in_up,base.in
Bisauli,setu_pharma_city_bnyqte_up,BNYQTE_UP,base.state_in_up,base.in
Bisharatganj,setu_pharma_city_bisejcxa_up,BISEJCXA_UP,base.state_in_up,base.in
Bisokhar,setu_pharma_city_biqjhr_up,BIQJHR_UP,base.state_in_up,base.in
Biswan,setu_pharma_city_bylbk_up,BYLBK_UP,base.state_in_up,base.in
Bithoor,setu_pharma_city_bkwew_up,BKWEW_UP,base.state_in_up,base.in
Budaun,setu_pharma_city_baqtg_up,BAQTG_UP,base.state_in_up,base.in
Budhana,setu_pharma_city_bqxmn_up,BQXMN_UP,base.state_in_up,base.in
Bugrasi,setu_pharma_city_bgyjw_up,BGYJW_UP,base.state_in_up,base.in
Bulandshahr,setu_pharma_city_bukxxaz_up,BUKXXAZ_UP,base.state_in_up,base.in
Chail,setu_pharma_city_crhyqx_up,CRHYQX_UP,base.state_in_up,base.in
Chak Imam Ali,setu_pharma_city_chzrtg_up,CHZRTG_UP,base.state_in_up,base.in
Chakeri,setu_pharma_city_cnwjg_up,CNWJG_UP,base.state_in_up,base.in
Chakia,setu_pharma_city_cgmyyq_up,CGMYYQ_UP,base.state_in_up,base.in
Chandauli,setu_pharma_city_chcxaqx_up,CHCXAQX_UP,base.state_in_up,base.in
Chandausi,setu_pharma_city_chrszy_up,CHRSZY_UP,base.state_in_up,base.in
Chandpur,setu_pharma_city_chjjjj_up,CHJJJJ_UP,base.state_in_up,base.in
Charkhari,setu_pharma_city_chnlgl_up,CHNLGL_UP,base.state_in_up,base.in
Charthaval,setu_pharma_city_chyqzcy_up,CHYQZCY_UP,base.state_in_up,base.in
Chaumuhan,setu_pharma_city_chnnkc_up,CHNNKC_UP,base.state_in_up,base.in
Chhaprauli,setu_pharma_city_cheyzb_up,CHEYZB_UP,base.state_in_up,base.in
Chharra Rafatpur,setu_pharma_city_chhkezk_up,CHHKEZK_UP,base.state_in_up,base.in
Chhata,setu_pharma_city_cicxah_up,CICXAH_UP,base.state_in_up,base.in
Chhatari,setu_pharma_city_chyygq_up,CHYYGQ_UP,base.state_in_up,base.in
Chhibramau,setu_pharma_city_chzyrz_up,CHZYRZ_UP,base.state_in_up,base.in
Chhutmalpur,setu_pharma_city_chozxz_up,CHOZXZ_UP,base.state_in_up,base.in
Chilkana Sultanpur,setu_pharma_city_chilognh_up,CHILOGNH_UP,base.state_in_up,base.in
Chirgaon,setu_pharma_city_chswez_up,CHSWEZ_UP,base.state_in_up,base.in
Chitbara Gaon,setu_pharma_city_chimtmn_up,CHIMTMN_UP,base.state_in_up,base.in
Chitrakoot Dham (Karwi),setu_pharma_city_chitazqt_up,CHITAZQT_UP,base.state_in_up,base.in
Chopan,setu_pharma_city_cbcyr_up,CBCYR_UP,base.state_in_up,base.in
Choubepur Kalan,setu_pharma_city_chobkxt_up,CHOBKXT_UP,base.state_in_up,base.in
Chunar,setu_pharma_city_cghnyq_up,CGHNYQ_UP,base.state_in_up,base.in
Churk Ghurma,setu_pharma_city_chbgyqr_up,CHBGYQR_UP,base.state_in_up,base.in
Colonelganj,setu_pharma_city_coztlr_up,COZTLR_UP,base.state_in_up,base.in
Dadri,setu_pharma_city_dlsxay_up,DLSXAY_UP,base.state_in_up,base.in
Dalmau,setu_pharma_city_dwbnq_up,DWBNQ_UP,base.state_in_up,base.in
Dankaur,setu_pharma_city_dryxz_up,DRYXZ_UP,base.state_in_up,base.in
Dariyabad,setu_pharma_city_daxaqhr_up,DAXAQHR_UP,base.state_in_up,base.in
Dasna,setu_pharma_city_djktc_up,DJKTC_UP,base.state_in_up,base.in
Dataganj,setu_pharma_city_daeqxar_up,DAEQXAR_UP,base.state_in_up,base.in
Daurala,setu_pharma_city_dlkwxa_up,DLKWXA_UP,base.state_in_up,base.in
Dayalbagh,setu_pharma_city_daweyh_up,DAWEYH_UP,base.state_in_up,base.in
Deoband,setu_pharma_city_dmmqn_up,DMMQN_UP,base.state_in_up,base.in
Deoranian,setu_pharma_city_dekmmw_up,DEKMMW_UP,base.state_in_up,base.in
Deoria,setu_pharma_city_diyqce_up,DIYQCE_UP,base.state_in_up,base.in
Dewa,setu_pharma_city_dxawbc_up,DXAWBC_UP,base.state_in_up,base.in
Dhampur,setu_pharma_city_dyqqqr_up,DYQQQR_UP,base.state_in_up,base.in
Dhanauha,setu_pharma_city_dhghkz_up,DHGHKZ_UP,base.state_in_up,base.in
Dhanauli,setu_pharma_city_dhzbwe_up,DHZBWE_UP,base.state_in_up,base.in
Dhanaura,setu_pharma_city_dhemkl_up,DHEMKL_UP,base.state_in_up,base.in
Dharoti Khurd,setu_pharma_city_dhairzq_up,DHAIRZQ_UP,base.state_in_up,base.in
Dhaura Tanda,setu_pharma_city_dhkekh_up,DHKEKH_UP,base.state_in_up,base.in
Dhaurehra,setu_pharma_city_dhqgnb_up,DHQGNB_UP,base.state_in_up,base.in
Dibai,setu_pharma_city_dktyqyq_up,DKTYQYQ_UP,base.state_in_up,base.in
Dibiyapur,setu_pharma_city_dirgjyq_up,DIRGJYQ_UP,base.state_in_up,base.in
Dildarnagar Fatehpur Bazar,setu_pharma_city_dildarxljy_up,DILDARXLJY_UP,base.state_in_up,base.in
Doghat,setu_pharma_city_drxakh_up,DRXAKH_UP,base.state_in_up,base.in
Dohrighat,setu_pharma_city_doiwyqz_up,DOIWYQZ_UP,base.state_in_up,base.in
Dostpur,setu_pharma_city_dxayhr_up,DXAYHR_UP,base.state_in_up,base.in
Dudhi,setu_pharma_city_dcxcg_up,DCXCG_UP,base.state_in_up,base.in
Dulhipur,setu_pharma_city_dubtrl_up,DUBTRL_UP,base.state_in_up,base.in
Ekdil,setu_pharma_city_emslr_up,EMSLR_UP,base.state_in_up,base.in
Erich,setu_pharma_city_ejcbb_up,EJCBB_UP,base.state_in_up,base.in
Etah,setu_pharma_city_eyqqxah_up,EYQQXAH_UP,base.state_in_up,base.in
Etawah,setu_pharma_city_enyzg_up,ENYZG_UP,base.state_in_up,base.in
Etmadpur,setu_pharma_city_eteexm_up,ETEEXM_UP,base.state_in_up,base.in
Faizabad,setu_pharma_city_farjxq_up,FARJXQ_UP,base.state_in_up,base.in
Faizabad,setu_pharma_city_faxljm_up,FAXLJM_UP,base.state_in_up,base.in
Faizganj,setu_pharma_city_fabqjx_up,FABQJX_UP,base.state_in_up,base.in
Farah,setu_pharma_city_feqxy_up,FEQXY_UP,base.state_in_up,base.in
Faridnagar,setu_pharma_city_faqzlc_up,FAQZLC_UP,base.state_in_up,base.in
Faridpur,setu_pharma_city_fajgzxa_up,FAJGZXA_UP,base.state_in_up,base.in
Faridpur,setu_pharma_city_faclkk_up,FACLKK_UP,base.state_in_up,base.in
Fariha,setu_pharma_city_fnnrq_up,FNNRQ_UP,base.state_in_up,base.in
Farrukhabad-cum-Fatehgarh,setu_pharma_city_farrueyqbr_up,FARRUEYQBR_UP,base.state_in_up,base.in
Fatehabad,setu_pharma_city_faargk_up,FAARGK_UP,base.state_in_up,base.in
Fatehganj Pashchimi,setu_pharma_city_fatemgnyq_up,FATEMGNYQ_UP,base.state_in_up,base.in
Fatehganj Purvi,setu_pharma_city_fatgrml_up,FATGRML_UP,base.state_in_up,base.in
Fatehgarh,setu_pharma_city_faxelk_up,FAXELK_UP,base.state_in_up,base.in
Fatehpur,setu_pharma_city_farwqe_up,FARWQE_UP,base.state_in_up,base.in
Fatehpur,setu_pharma_city_fabjnj_up,FABJNJ_UP,base.state_in_up,base.in
Fatehpur Chaurasi,setu_pharma_city_fatearwyq_up,FATEARWYQ_UP,base.state_in_up,base.in
Fatehpur Sikri,setu_pharma_city_fatxmxar_up,FATXMXAR_UP,base.state_in_up,base.in
Firozabad,setu_pharma_city_fimhqc_up,FIMHQC_UP,base.state_in_up,base.in
Gajraula,setu_pharma_city_gahskz_up,GAHSKZ_UP,base.state_in_up,base.in
Gangaghat,setu_pharma_city_garyqzx_up,GARYQZX_UP,base.state_in_up,base.in
Gangapur,setu_pharma_city_gakyqyx_up,GAKYQYX_UP,base.state_in_up,base.in
Gangoh,setu_pharma_city_ghscg_up,GHSCG_UP,base.state_in_up,base.in
Ganj Dundawara,setu_pharma_city_ganhgzq_up,GANHGZQ_UP,base.state_in_up,base.in
Ganj Muradabad,setu_pharma_city_gankxaxaw_up,GANKXAXAW_UP,base.state_in_up,base.in
Garautha,setu_pharma_city_gaerql_up,GAERQL_UP,base.state_in_up,base.in
Garhi Pukhta,setu_pharma_city_gawgtk_up,GAWGTK_UP,base.state_in_up,base.in
Garhmukteshwar,setu_pharma_city_garwekk_up,GARWEKK_UP,base.state_in_up,base.in
Gaura Barhaj,setu_pharma_city_gaunxax_up,GAUNXAX_UP,base.state_in_up,base.in
Gauri Bazar,setu_pharma_city_gaaene_up,GAAENE_UP,base.state_in_up,base.in
Gausganj,setu_pharma_city_garter_up,GARTER_UP,base.state_in_up,base.in
Gawan,setu_pharma_city_gehel_up,GEHEL_UP,base.state_in_up,base.in
Ghatampur,setu_pharma_city_ghaqbe_up,GHAQBE_UP,base.state_in_up,base.in
Ghaziabad,setu_pharma_city_ghsxnj_up,GHSXNJ_UP,base.state_in_up,base.in
Ghazipur,setu_pharma_city_ghbjcg_up,GHBJCG_UP,base.state_in_up,base.in
Ghiraur,setu_pharma_city_gtgxb_up,GTGXB_UP,base.state_in_up,base.in
Ghorawal,setu_pharma_city_ghoslb_up,GHOSLB_UP,base.state_in_up,base.in
Ghosi,setu_pharma_city_goebg_up,GOEBG_UP,base.state_in_up,base.in
Ghosia Bazar,setu_pharma_city_ghzybb_up,GHZYBB_UP,base.state_in_up,base.in
Ghughuli,setu_pharma_city_ghzgel_up,GHZGEL_UP,base.state_in_up,base.in
Gohand,setu_pharma_city_gixkw_up,GIXKW_UP,base.state_in_up,base.in
Gokul,setu_pharma_city_gjxtr_up,GJXTR_UP,base.state_in_up,base.in
Gola Bazar,setu_pharma_city_goxaxnxa_up,GOXAXNXA_UP,base.state_in_up,base.in
Gola Gokarannath,setu_pharma_city_golxleyq_up,GOLXLEYQ_UP,base.state_in_up,base.in
Gonda,setu_pharma_city_ggtxy_up,GGTXY_UP,base.state_in_up,base.in
Gopamau,setu_pharma_city_gynyqz_up,GYNYQZ_UP,base.state_in_up,base.in
Gopiganj,setu_pharma_city_goqyqwb_up,GOQYQWB_UP,base.state_in_up,base.in
Gorakhpur,setu_pharma_city_gobhbb_up,GOBHBB_UP,base.state_in_up,base.in
Gosainganj,setu_pharma_city_gontgz_up,GONTGZ_UP,base.state_in_up,base.in
Gosainganj,setu_pharma_city_goujew_up,GOUJEW_UP,base.state_in_up,base.in
Govardhan,setu_pharma_city_gowyqhq_up,GOWYQHQ_UP,base.state_in_up,base.in
Gulaothi,setu_pharma_city_guzsjz_up,GUZSJZ_UP,base.state_in_up,base.in
Gularia Bhindara,setu_pharma_city_gulrykz_up,GULRYKZ_UP,base.state_in_up,base.in
Gulariya,setu_pharma_city_guntez_up,GUNTEZ_UP,base.state_in_up,base.in
Gunnaur,setu_pharma_city_gtxcb_up,GTXCB_UP,base.state_in_up,base.in
Gursahaiganj,setu_pharma_city_gurthqy_up,GURTHQY_UP,base.state_in_up,base.in
Gursarai,setu_pharma_city_guhngb_up,GUHNGB_UP,base.state_in_up,base.in
Gyanpur,setu_pharma_city_gyqgyqw_up,GYQGYQW_UP,base.state_in_up,base.in
Hafizpur,setu_pharma_city_hamltx_up,HAMLTX_UP,base.state_in_up,base.in
Haidergarh,setu_pharma_city_haubqm_up,HAUBQM_UP,base.state_in_up,base.in
Haldaur,setu_pharma_city_heslm_up,HESLM_UP,base.state_in_up,base.in
Hamirpur,setu_pharma_city_hagwkq_up,HAGWKQ_UP,base.state_in_up,base.in
Handia,setu_pharma_city_hmrqk_up,HMRQK_UP,base.state_in_up,base.in
Hapur,setu_pharma_city_hirzx_up,HIRZX_UP,base.state_in_up,base.in
Hardoi,setu_pharma_city_hxawyk_up,HXAWYK_UP,base.state_in_up,base.in
Harduaganj,setu_pharma_city_haeswj_up,HAESWJ_UP,base.state_in_up,base.in
Hargaon,setu_pharma_city_hethk_up,HETHK_UP,base.state_in_up,base.in
Hariharpur,setu_pharma_city_hazyqq_up,HAZYQQ_UP,base.state_in_up,base.in
Harraiya,setu_pharma_city_haengk_up,HAENGK_UP,base.state_in_up,base.in
Hasanpur,setu_pharma_city_haahgz_up,HAAHGZ_UP,base.state_in_up,base.in
Hasayan,setu_pharma_city_heeyqj_up,HEEYQJ_UP,base.state_in_up,base.in
Hastinapur,setu_pharma_city_harkbj_up,HARKBJ_UP,base.state_in_up,base.in
Hata,setu_pharma_city_hycmn_up,HYCMN_UP,base.state_in_up,base.in
Hathras,setu_pharma_city_hrlhy_up,HRLHY_UP,base.state_in_up,base.in
Hyderabad,setu_pharma_city_hynqyqb_up,HYNQYQB_UP,base.state_in_up,base.in
Ibrahimpur,setu_pharma_city_ibhckc_up,IBHCKC_UP,base.state_in_up,base.in
Iglas,setu_pharma_city_imyqqm_up,IMYQQM_UP,base.state_in_up,base.in
Ikauna,setu_pharma_city_iisyc_up,IISYC_UP,base.state_in_up,base.in
Iltifatganj Bazar,setu_pharma_city_iltiqrcx_up,ILTIQRCX_UP,base.state_in_up,base.in
"Indian Telephone Industry, Mankapur (Sp. Village)",setu_pharma_city_indiantelekmcyq_up,INDIANTELEKMCYQ_UP,base.state_in_up,base.in
Islamnagar,setu_pharma_city_isucxk_up,ISUCXK_UP,base.state_in_up,base.in
Itaunja,setu_pharma_city_iswwn_up,ISWWN_UP,base.state_in_up,base.in
Jafarabad,setu_pharma_city_jarygh_up,JARYGH_UP,base.state_in_up,base.in
Jagner,setu_pharma_city_jyjxw_up,JYJXW_UP,base.state_in_up,base.in
Jahanabad,setu_pharma_city_jaozbt_up,JAOZBT_UP,base.state_in_up,base.in
Jahangirabad,setu_pharma_city_jahewxh_up,JAHEWXH_UP,base.state_in_up,base.in
Jahangirpur,setu_pharma_city_jaetcc_up,JAETCC_UP,base.state_in_up,base.in
Jais,setu_pharma_city_jegbe_up,JEGBE_UP,base.state_in_up,base.in
Jaithara,setu_pharma_city_jaymzxa_up,JAYMZXA_UP,base.state_in_up,base.in
Jalalabad,setu_pharma_city_jakwwz_up,JAKWWZ_UP,base.state_in_up,base.in
Jalalabad,setu_pharma_city_jatrjz_up,JATRJZ_UP,base.state_in_up,base.in
Jalalabad,setu_pharma_city_jankxm_up,JANKXM_UP,base.state_in_up,base.in
Jalali,setu_pharma_city_jlwzr_up,JLWZR_UP,base.state_in_up,base.in
Jalalpur,setu_pharma_city_jaytwz_up,JAYTWZ_UP,base.state_in_up,base.in
Jalaun,setu_pharma_city_jewbc_up,JEWBC_UP,base.state_in_up,base.in
Jalesar,setu_pharma_city_jasqj_up,JASQJ_UP,base.state_in_up,base.in
Jamshila,setu_pharma_city_jaknjxa_up,JAKNJXA_UP,base.state_in_up,base.in
Jangipur,setu_pharma_city_jaygmb_up,JAYGMB_UP,base.state_in_up,base.in
Jansath,setu_pharma_city_jrkgh_up,JRKGH_UP,base.state_in_up,base.in
Jarwal,setu_pharma_city_jozkyq_up,JOZKYQ_UP,base.state_in_up,base.in
Jasrana,setu_pharma_city_jqygt_up,JQYGT_UP,base.state_in_up,base.in
Jaswantnagar,setu_pharma_city_jasrymz_up,JASRYMZ_UP,base.state_in_up,base.in
Jatari,setu_pharma_city_jwgje_up,JWGJE_UP,base.state_in_up,base.in
Jaunpur,setu_pharma_city_jhqyj_up,JHQYJ_UP,base.state_in_up,base.in
Jewar,setu_pharma_city_joszq_up,JOSZQ_UP,base.state_in_up,base.in
Jhalu,setu_pharma_city_jnjlyq_up,JNJLYQ_UP,base.state_in_up,base.in
Jhansi,setu_pharma_city_jornm_up,JORNM_UP,base.state_in_up,base.in
Jhansi,setu_pharma_city_jkqkl_up,JKQKL_UP,base.state_in_up,base.in
Jhansi Rly. Settlement,setu_pharma_city_jhanlhkr_up,JHANLHKR_UP,base.state_in_up,base.in
Jhinjhak,setu_pharma_city_jhbtzxa_up,JHBTZXA_UP,base.state_in_up,base.in
Jhinjhana,setu_pharma_city_jhkxlq_up,JHKXLQ_UP,base.state_in_up,base.in
Jhusi,setu_pharma_city_jjlxaq_up,JJLXAQ_UP,base.state_in_up,base.in
Jhusi Kohna,setu_pharma_city_jhebkz_up,JHEBKZ_UP,base.state_in_up,base.in
Jiyanpur,setu_pharma_city_jitzcx_up,JITZCX_UP,base.state_in_up,base.in
Joya,setu_pharma_city_jlnyz_up,JLNYZ_UP,base.state_in_up,base.in
Jyoti Khuria,setu_pharma_city_jylcmr_up,JYLCMR_UP,base.state_in_up,base.in
Kabrai,setu_pharma_city_kwmkl_up,KWMKL_UP,base.state_in_up,base.in
Kachhauna Patseni,setu_pharma_city_kachgsey_up,KACHGSEY_UP,base.state_in_up,base.in
Kachhla,setu_pharma_city_ktmqb_up,KTMQB_UP,base.state_in_up,base.in
Kachhwa,setu_pharma_city_kowxh_up,KOWXH_UP,base.state_in_up,base.in
Kadaura,setu_pharma_city_krxln_up,KRXLN_UP,base.state_in_up,base.in
Kadipur,setu_pharma_city_kkwmb_up,KKWMB_UP,base.state_in_up,base.in
Kailashpur,setu_pharma_city_karzwq_up,KARZWQ_UP,base.state_in_up,base.in
Kaimganj,setu_pharma_city_kaacng_up,KAACNG_UP,base.state_in_up,base.in
Kairana,setu_pharma_city_kglnj_up,KGLNJ_UP,base.state_in_up,base.in
Kakgaina,setu_pharma_city_kawxrc_up,KAWXRC_UP,base.state_in_up,base.in
Kakod,setu_pharma_city_kemcg_up,KEMCG_UP,base.state_in_up,base.in
Kakori,setu_pharma_city_kryrw_up,KRYRW_UP,base.state_in_up,base.in
Kakrala,setu_pharma_city_kyqgk_up,KYQGK_UP,base.state_in_up,base.in
Kalinagar,setu_pharma_city_kamnmw_up,KAMNMW_UP,base.state_in_up,base.in
Kalpi,setu_pharma_city_klqrc_up,KLQRC_UP,base.state_in_up,base.in
Kamalganj,setu_pharma_city_kacyqwz_up,KACYQWZ_UP,base.state_in_up,base.in
Kampil,setu_pharma_city_kbmyz_up,KBMYZ_UP,base.state_in_up,base.in
Kandhla,setu_pharma_city_kmrxr_up,KMRXR_UP,base.state_in_up,base.in
Kandwa,setu_pharma_city_kuwgj_up,KUWGJ_UP,base.state_in_up,base.in
Kannauj,setu_pharma_city_knsem_up,KNSEM_UP,base.state_in_up,base.in
Kanpur,setu_pharma_city_kexzm_up,KEXZM_UP,base.state_in_up,base.in
Kanpur,setu_pharma_city_khrze_up,KHRZE_UP,base.state_in_up,base.in
Kanth,setu_pharma_city_kqnxaq_up,KQNXAQ_UP,base.state_in_up,base.in
Kanth,setu_pharma_city_kclch_up,KCLCH_UP,base.state_in_up,base.in
Kaptanganj,setu_pharma_city_kazbyqg_up,KAZBYQG_UP,base.state_in_up,base.in
Karari,setu_pharma_city_ktxrm_up,KTXRM_UP,base.state_in_up,base.in
Karhal,setu_pharma_city_kezeb_up,KEZEB_UP,base.state_in_up,base.in
Karnawal,setu_pharma_city_kaxahky_up,KAXAHKY_UP,base.state_in_up,base.in
Kasganj,setu_pharma_city_kesze_up,KESZE_UP,base.state_in_up,base.in
Katariya,setu_pharma_city_kaiyqxh_up,KAIYQXH_UP,base.state_in_up,base.in
Katghar Lalganj,setu_pharma_city_katzslyq_up,KATZSLYQ_UP,base.state_in_up,base.in
Kathera,setu_pharma_city_kjqtl_up,KJQTL_UP,base.state_in_up,base.in
Katra,setu_pharma_city_kmqwh_up,KMQWH_UP,base.state_in_up,base.in
Katra,setu_pharma_city_ktzzl_up,KTZZL_UP,base.state_in_up,base.in
Katra Medniganj,setu_pharma_city_katwbcc_up,KATWBCC_UP,base.state_in_up,base.in
Kauriaganj,setu_pharma_city_kaqbyy_up,KAQBYY_UP,base.state_in_up,base.in
Kemri,setu_pharma_city_kabxae_up,KABXAE_UP,base.state_in_up,base.in
Kerakat,setu_pharma_city_kxtwl_up,KXTWL_UP,base.state_in_up,base.in
Khadda,setu_pharma_city_kwxwx_up,KWXWX_UP,base.state_in_up,base.in
Khaga,setu_pharma_city_kzgyh_up,KZGYH_UP,base.state_in_up,base.in
Khailar,setu_pharma_city_ksczn_up,KSCZN_UP,base.state_in_up,base.in
Khair,setu_pharma_city_kxalbq_up,KXALBQ_UP,base.state_in_up,base.in
Khairabad,setu_pharma_city_khcwrz_up,KHCWRZ_UP,base.state_in_up,base.in
Khairabad,setu_pharma_city_khrcxc_up,KHRCXC_UP,base.state_in_up,base.in
